Transaction_ID,Customer_ID,Product_ID,Date,Date 2,Quantity,Unit_Price,Total_Amount,Payment_Method,Channel,Month,Year,Number_of_Scoops
T10327,CUST037840,P005,2023-09-16,2023-09-16,3, $4.50 , $13.50 ,Cash,Email,9,2023,1
T10328,CUST022661,P012,2023-09-16,2023-09-16,3, $4.00 , $12.00 ,Cash,Post Mail,9,2023,1
T10328,CUST022126,P053,2023-09-16,2023-09-16,2, $7.50 , $15.00 ,Credit Card,Email,9,2023,4
T10328,CUST018674,P058,2023-09-16,2023-09-16,3, $7.00 , $21.00 ,Cash,Email,9,2023,4
T10329,CUST024725,P056,2023-09-16,2023-09-16,3, $7.50 , $22.50 ,Cash,None,9,2023,4
T10329,CUST024373,P055,2023-09-16,2023-09-16,1, $7.50 , $7.50 ,Credit Card,Social,9,2023,4
T10329,CUST034658,P051,2023-09-16,2023-09-16,2, $7.50 , $15.00 ,Credit Card,Social,9,2023,4
T10329,CUST031008,P041,2023-09-16,2023-09-16,3, $6.00 , $18.00 ,Cash,Post Mail,9,2023,3
T10329,CUST036375,P016,2023-09-16,2023-09-16,3, $4.00 , $12.00 ,Credit Card,Social,9,2023,1
T10330,CUST020152,P012,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Cash,Mobile App,9,2023,1
T10330,CUST013303,P014,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Credit Card,Email,9,2023,1
T10330,CUST037584,P038,2023-09-16,2023-09-16,2, $6.50 , $13.00 ,Credit Card,Social,9,2023,3
T10330,CUST016783,P046,2023-09-16,2023-09-16,3, $6.00 , $18.00 ,Credit Card,Post Mail,9,2023,3
T10330,CUST033921,P034,2023-09-16,2023-09-16,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,9,2023,3
T10331,CUST018910,P043,2023-09-16,2023-09-16,3, $6.00 , $18.00 ,Cash,Social,9,2023,3
T10332,CUST024674,P041,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Credit Card,None,9,2023,3
T10332,CUST010669,P005,2023-09-16,2023-09-16,1, $4.50 , $4.50 ,Credit Card,None,9,2023,1
T10332,CUST013331,P057,2023-09-16,2023-09-16,3, $7.00 , $21.00 ,Tap to Pay,Email,9,2023,4
T10333,CUST024287,P007,2023-09-16,2023-09-16,2, $4.50 , $9.00 ,Tap to Pay,Mobile App,9,2023,1
T10333,CUST019853,P035,2023-09-16,2023-09-16,2, $6.50 , $13.00 ,Cash,Mobile App,9,2023,3
T10333,CUST015505,P034,2023-09-16,2023-09-16,1, $6.50 , $6.50 ,Credit Card,Mobile App,9,2023,3
T10334,CUST013093,P063,2023-09-16,2023-09-16,2, $7.00 , $14.00 ,Tap to Pay,None,9,2023,4
T10334,CUST022687,P047,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Cash,None,9,2023,3
T10334,CUST027972,P060,2023-09-16,2023-09-16,3, $7.00 , $21.00 ,Credit Card,None,9,2023,4
T10334,CUST031497,P001,2023-09-16,2023-09-16,2, $4.50 , $9.00 ,Credit Card,Social,9,2023,1
T10335,CUST021678,P049,2023-09-16,2023-09-16,1, $7.50 , $7.50 ,Tap to Pay,Mobile App,9,2023,4
T10335,CUST038617,P043,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Credit Card,None,9,2023,3
T10336,CUST027746,P063,2023-09-16,2023-09-16,1, $7.00 , $7.00 ,Tap to Pay,Post Mail,9,2023,4
T10336,CUST027158,P013,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Tap to Pay,Email,9,2023,1
T10336,CUST019216,P049,2023-09-16,2023-09-16,1, $7.50 , $7.50 ,Tap to Pay,Email,9,2023,4
T10336,CUST017732,P044,2023-09-16,2023-09-16,2, $6.00 , $12.00 ,Credit Card,Post Mail,9,2023,3
T10337,CUST011862,P035,2023-09-16,2023-09-16,3, $6.50 , $19.50 ,Tap to Pay,Email,9,2023,3
T10338,CUST035095,P050,2023-09-16,2023-09-16,3, $7.50 , $22.50 ,Credit Card,Post Mail,9,2023,4
T10338,CUST038773,P041,2023-09-16,2023-09-16,3, $6.00 , $18.00 ,Credit Card,Social,9,2023,3
T10338,CUST031199,P028,2023-09-16,2023-09-16,3, $5.00 , $15.00 ,Cash,Mobile App,9,2023,2
T10338,CUST018271,P046,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Cash,Email,9,2023,3
T10338,CUST030525,P019,2023-09-16,2023-09-16,1, $5.50 , $5.50 ,Credit Card,Mobile App,9,2023,2
T10339,CUST025531,P057,2023-09-16,2023-09-16,2, $7.00 , $14.00 ,Cash,None,9,2023,4
T10339,CUST025866,P043,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Tap to Pay,Mobile App,9,2023,3
T10339,CUST022210,P064,2023-09-16,2023-09-16,2, $7.00 , $14.00 ,Credit Card,Post Mail,9,2023,4
T10339,CUST030130,P051,2023-09-16,2023-09-16,2, $7.50 , $15.00 ,Tap to Pay,Social,9,2023,4
T10340,CUST037180,P016,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Credit Card,Social,9,2023,1
T10340,CUST026695,P017,2023-09-16,2023-09-16,2, $5.50 , $11.00 ,Cash,Email,9,2023,2
T10340,CUST031397,P001,2023-09-16,2023-09-16,3, $4.50 , $13.50 ,Cash,None,9,2023,1
T10340,CUST030663,P046,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Credit Card,Email,9,2023,3
T10340,CUST036631,P003,2023-09-16,2023-09-16,3, $4.50 , $13.50 ,Credit Card,None,9,2023,1
T10341,CUST024523,P023,2023-09-16,2023-09-16,1, $5.50 , $5.50 ,Cash,Social,9,2023,2
T10341,CUST024395,P031,2023-09-16,2023-09-16,3, $5.00 , $15.00 ,Credit Card,None,9,2023,2
T10341,CUST033788,P029,2023-09-16,2023-09-16,2, $5.00 , $10.00 ,Tap to Pay,Social,9,2023,2
T10341,CUST027135,P005,2023-09-16,2023-09-16,2, $4.50 , $9.00 ,Cash,Social,9,2023,1
T10341,CUST019366,P024,2023-09-16,2023-09-16,3, $5.50 , $16.50 ,Tap to Pay,Mobile App,9,2023,2
T10342,CUST015797,P052,2023-09-16,2023-09-16,2, $7.50 , $15.00 ,Credit Card,Post Mail,9,2023,4
T10342,CUST010263,P041,2023-09-16,2023-09-16,2, $6.00 , $12.00 ,Credit Card,Mobile App,9,2023,3
T10343,CUST032330,P042,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Credit Card,Social,9,2023,3
T10343,CUST038501,P028,2023-09-16,2023-09-16,3, $5.00 , $15.00 ,Cash,None,9,2023,2
T10343,CUST011397,P015,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Cash,None,9,2023,1
T10343,CUST035977,P033,2023-09-16,2023-09-16,1, $6.50 , $6.50 ,Cash,Mobile App,9,2023,3
T10343,CUST038644,P046,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Cash,Email,9,2023,3
T10344,CUST022271,P011,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Cash,Email,9,2023,1
T10344,CUST025675,P024,2023-09-16,2023-09-16,1, $5.50 , $5.50 ,Tap to Pay,Email,9,2023,2
T10344,CUST026644,P010,2023-09-16,2023-09-16,2, $4.00 , $8.00 ,Credit Card,None,9,2023,1
T10344,CUST026827,P059,2023-09-16,2023-09-16,1, $7.00 , $7.00 ,Tap to Pay,None,9,2023,4
T10345,CUST017189,P030,2023-09-16,2023-09-16,1, $5.00 , $5.00 ,Cash,Mobile App,9,2023,2
T10345,CUST031864,P021,2023-09-16,2023-09-16,1, $5.50 , $5.50 ,Credit Card,Post Mail,9,2023,2
T10345,CUST020586,P044,2023-09-16,2023-09-16,1, $6.00 , $6.00 ,Cash,Social,9,2023,3
T10346,CUST034756,P012,2023-09-16,2023-09-16,3, $4.00 , $12.00 ,Cash,None,9,2023,1
T10347,CUST015310,P017,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Credit Card,Email,9,2023,2
T10347,CUST022072,P017,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Tap to Pay,Post Mail,9,2023,2
T10347,CUST016051,P034,2023-09-17,2023-09-17,2, $6.50 , $13.00 ,Tap to Pay,Email,9,2023,3
T10347,CUST010699,P044,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Cash,Post Mail,9,2023,3
T10348,CUST036183,P029,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Cash,Post Mail,9,2023,2
T10348,CUST039057,P058,2023-09-17,2023-09-17,3, $7.00 , $21.00 ,Cash,Social,9,2023,4
T10348,CUST013294,P057,2023-09-17,2023-09-17,1, $7.00 , $7.00 ,Credit Card,Post Mail,9,2023,4
T10348,CUST036913,P053,2023-09-17,2023-09-17,1, $7.50 , $7.50 ,Tap to Pay,Social,9,2023,4
T10348,CUST019194,P030,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Cash,Email,9,2023,2
T10349,CUST027322,P023,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Cash,Social,9,2023,2
T10349,CUST019052,P003,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Tap to Pay,Social,9,2023,1
T10349,CUST014267,P030,2023-09-17,2023-09-17,1, $5.00 , $5.00 ,Credit Card,Email,9,2023,2
T10349,CUST022823,P035,2023-09-17,2023-09-17,3, $6.50 , $19.50 ,Cash,Social,9,2023,3
T10350,CUST029380,P011,2023-09-17,2023-09-17,3, $4.00 , $12.00 ,Tap to Pay,Mobile App,9,2023,1
T10350,CUST038663,P057,2023-09-17,2023-09-17,3, $7.00 , $21.00 ,Tap to Pay,Mobile App,9,2023,4
T10350,CUST029977,P038,2023-09-17,2023-09-17,2, $6.50 , $13.00 ,Credit Card,None,9,2023,3
T10350,CUST030894,P060,2023-09-17,2023-09-17,2, $7.00 , $14.00 ,Cash,Post Mail,9,2023,4
T10351,CUST027412,P036,2023-09-17,2023-09-17,3, $6.50 , $19.50 ,Credit Card,Email,9,2023,3
T10351,CUST018981,P031,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Tap to Pay,Email,9,2023,2
T10352,CUST035138,P048,2023-09-17,2023-09-17,3, $6.00 , $18.00 ,Cash,Mobile App,9,2023,3
T10352,CUST020769,P040,2023-09-17,2023-09-17,3, $6.50 , $19.50 ,Cash,Social,9,2023,3
T10352,CUST026433,P013,2023-09-17,2023-09-17,2, $4.00 , $8.00 ,Credit Card,Post Mail,9,2023,1
T10353,CUST012448,P043,2023-09-17,2023-09-17,1, $6.00 , $6.00 ,Tap to Pay,None,9,2023,3
T10353,CUST026744,P007,2023-09-17,2023-09-17,3, $4.50 , $13.50 ,Tap to Pay,Social,9,2023,1
T10353,CUST038785,P022,2023-09-17,2023-09-17,3, $5.50 , $16.50 ,Credit Card,Mobile App,9,2023,2
T10354,CUST013800,P010,2023-09-17,2023-09-17,1, $4.00 , $4.00 ,Tap to Pay,Social,9,2023,1
T10354,CUST012389,P051,2023-09-17,2023-09-17,3, $7.50 , $22.50 ,Cash,None,9,2023,4
T10354,CUST034847,P020,2023-09-17,2023-09-17,1, $5.50 , $5.50 ,Cash,None,9,2023,2
T10354,CUST024914,P016,2023-09-17,2023-09-17,2, $4.00 , $8.00 ,Cash,Social,9,2023,1
T10355,CUST037232,P062,2023-09-17,2023-09-17,2, $7.00 , $14.00 ,Tap to Pay,None,9,2023,4
T10355,CUST023055,P005,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Tap to Pay,Post Mail,9,2023,1
T10355,CUST034528,P040,2023-09-17,2023-09-17,2, $6.50 , $13.00 ,Tap to Pay,Email,9,2023,3
T10355,CUST024072,P028,2023-09-17,2023-09-17,1, $5.00 , $5.00 ,Cash,Social,9,2023,2
T10355,CUST032098,P049,2023-09-17,2023-09-17,2, $7.50 , $15.00 ,Tap to Pay,Mobile App,9,2023,4
T10356,CUST016369,P025,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Tap to Pay,Post Mail,9,2023,2
T10356,CUST020163,P017,2023-09-17,2023-09-17,3, $5.50 , $16.50 ,Tap to Pay,Social,9,2023,2
T10356,CUST038041,P042,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Cash,Social,9,2023,3
T10356,CUST016035,P005,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Credit Card,None,9,2023,1
T10357,CUST017074,P030,2023-09-17,2023-09-17,1, $5.00 , $5.00 ,Credit Card,Social,9,2023,2
T10357,CUST010689,P052,2023-09-17,2023-09-17,2, $7.50 , $15.00 ,Tap to Pay,Email,9,2023,4
T10357,CUST033980,P060,2023-09-17,2023-09-17,2, $7.00 , $14.00 ,Tap to Pay,Email,9,2023,4
T10358,CUST025417,P006,2023-09-17,2023-09-17,1, $4.50 , $4.50 ,Cash,Post Mail,9,2023,1
T10358,CUST039681,P052,2023-09-17,2023-09-17,3, $7.50 , $22.50 ,Cash,Social,9,2023,4
T10358,CUST011687,P019,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Tap to Pay,Email,9,2023,2
T10358,CUST037736,P037,2023-09-17,2023-09-17,2, $6.50 , $13.00 ,Credit Card,None,9,2023,3
T10359,CUST019637,P014,2023-09-17,2023-09-17,1, $4.00 , $4.00 ,Cash,Social,9,2023,1
T10359,CUST013224,P017,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Tap to Pay,Social,9,2023,2
T10359,CUST011382,P050,2023-09-17,2023-09-17,2, $7.50 , $15.00 ,Cash,Mobile App,9,2023,4
T10359,CUST036189,P001,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Tap to Pay,Mobile App,9,2023,1
T10359,CUST013497,P031,2023-09-17,2023-09-17,3, $5.00 , $15.00 ,Credit Card,Post Mail,9,2023,2
T10360,CUST022255,P053,2023-09-17,2023-09-17,3, $7.50 , $22.50 ,Credit Card,Post Mail,9,2023,4
T10361,CUST029821,P004,2023-09-17,2023-09-17,3, $4.50 , $13.50 ,Cash,Email,9,2023,1
T10361,CUST034586,P040,2023-09-17,2023-09-17,1, $6.50 , $6.50 ,Credit Card,Social,9,2023,3
T10361,CUST032451,P044,2023-09-17,2023-09-17,1, $6.00 , $6.00 ,Cash,Mobile App,9,2023,3
T10362,CUST032429,P041,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Credit Card,Post Mail,9,2023,3
T10362,CUST032927,P028,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Credit Card,Post Mail,9,2023,2
T10362,CUST027689,P031,2023-09-17,2023-09-17,2, $5.00 , $10.00 ,Credit Card,Post Mail,9,2023,2
T10362,CUST017915,P003,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Credit Card,None,9,2023,1
T10362,CUST029876,P002,2023-09-17,2023-09-17,3, $4.50 , $13.50 ,Credit Card,Post Mail,9,2023,1
T10363,CUST034299,P041,2023-09-17,2023-09-17,3, $6.00 , $18.00 ,Cash,Mobile App,9,2023,3
T10363,CUST014704,P001,2023-09-17,2023-09-17,1, $4.50 , $4.50 ,Credit Card,Post Mail,9,2023,1
T10363,CUST014100,P042,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Tap to Pay,Mobile App,9,2023,3
T10364,CUST023343,P024,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Cash,Social,9,2023,2
T10364,CUST015817,P010,2023-09-17,2023-09-17,1, $4.00 , $4.00 ,Cash,None,9,2023,1
T10364,CUST022084,P017,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Cash,Social,9,2023,2
T10364,CUST026036,P047,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Cash,Post Mail,9,2023,3
T10365,CUST015924,P005,2023-09-17,2023-09-17,2, $4.50 , $9.00 ,Cash,Post Mail,9,2023,1
T10365,CUST018565,P001,2023-09-17,2023-09-17,1, $4.50 , $4.50 ,Cash,Post Mail,9,2023,1
T10366,CUST031381,P046,2023-09-17,2023-09-17,2, $6.00 , $12.00 ,Tap to Pay,Post Mail,9,2023,3
T10366,CUST038347,P016,2023-09-17,2023-09-17,3, $4.00 , $12.00 ,Cash,Mobile App,9,2023,1
T10366,CUST020572,P019,2023-09-17,2023-09-17,1, $5.50 , $5.50 ,Tap to Pay,Post Mail,9,2023,2
T10366,CUST011117,P022,2023-09-17,2023-09-17,2, $5.50 , $11.00 ,Credit Card,None,9,2023,2
T10366,CUST010804,P033,2023-09-17,2023-09-17,2, $6.50 , $13.00 ,Tap to Pay,Mobile App,9,2023,3
T10367,CUST016376,P018,2023-09-18,2023-09-18,1, $5.50 , $5.50 ,Cash,None,9,2023,2
T10367,CUST026398,P055,2023-09-18,2023-09-18,2, $7.50 , $15.00 ,Credit Card,Mobile App,9,2023,4
T10368,CUST017298,P003,2023-09-18,2023-09-18,2, $4.50 , $9.00 ,Cash,None,9,2023,1
T10368,CUST029140,P028,2023-09-18,2023-09-18,3, $5.00 , $15.00 ,Credit Card,None,9,2023,2
T10368,CUST029959,P045,2023-09-18,2023-09-18,1, $6.00 , $6.00 ,Credit Card,Email,9,2023,3
T10368,CUST020268,P038,2023-09-18,2023-09-18,3, $6.50 , $19.50 ,Credit Card,None,9,2023,3
T10368,CUST037417,P028,2023-09-18,2023-09-18,1, $5.00 , $5.00 ,Credit Card,Email,9,2023,2
T10369,CUST030073,P040,2023-09-18,2023-09-18,3, $6.50 , $19.50 ,Credit Card,Email,9,2023,3
T10370,CUST034338,P052,2023-09-18,2023-09-18,1, $7.50 , $7.50 ,Tap to Pay,None,9,2023,4
T10370,CUST020589,P049,2023-09-18,2023-09-18,3, $7.50 , $22.50 ,Tap to Pay,None,9,2023,4
T10370,CUST027708,P061,2023-09-18,2023-09-18,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,9,2023,4
T10370,CUST011594,P059,2023-09-18,2023-09-18,3, $7.00 , $21.00 ,Cash,Email,9,2023,4
T10371,CUST026087,P056,2023-09-18,2023-09-18,1, $7.50 , $7.50 ,Tap to Pay,Social,9,2023,4
T10371,CUST024549,P038,2023-09-18,2023-09-18,1, $6.50 , $6.50 ,Tap to Pay,None,9,2023,3
T10371,CUST026794,P024,2023-09-18,2023-09-18,1, $5.50 , $5.50 ,Tap to Pay,Social,9,2023,2
T10372,CUST026370,P036,2023-09-18,2023-09-18,3, $6.50 , $19.50 ,Credit Card,Mobile App,9,2023,3
T10372,CUST016439,P012,2023-09-18,2023-09-18,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,9,2023,1
T10372,CUST021757,P045,2023-09-18,2023-09-18,2, $6.00 , $12.00 ,Tap to Pay,Mobile App,9,2023,3
T10373,CUST022474,P060,2023-09-18,2023-09-18,2, $7.00 , $14.00 ,Cash,Email,9,2023,4
T10374,CUST017172,P022,2023-09-18,2023-09-18,1, $5.50 , $5.50 ,Cash,Post Mail,9,2023,2
T10374,CUST033230,P056,2023-09-18,2023-09-18,2, $7.50 , $15.00 ,Cash,Email,9,2023,4
T10374,CUST025538,P058,2023-09-18,2023-09-18,2, $7.00 , $14.00 ,Credit Card,Post Mail,9,2023,4
T10375,CUST036003,P023,2023-09-18,2023-09-18,1, $5.50 , $5.50 ,Tap to Pay,Social,9,2023,2
T10375,CUST026120,P005,2023-09-18,2023-09-18,3, $4.50 , $13.50 ,Credit Card,Post Mail,9,2023,1
T10375,CUST024851,P034,2023-09-18,2023-09-18,2, $6.50 , $13.00 ,Credit Card,Social,9,2023,3
T10376,CUST037005,P031,2023-09-18,2023-09-18,1, $5.00 , $5.00 ,Tap to Pay,Mobile App,9,2023,2
T10376,CUST014767,P052,2023-09-18,2023-09-18,2, $7.50 , $15.00 ,Tap to Pay,Email,9,2023,4
T10376,CUST025126,P052,2023-09-18,2023-09-18,3, $7.50 , $22.50 ,Credit Card,None,9,2023,4
T10377,CUST036284,P053,2023-09-18,2023-09-18,2, $7.50 , $15.00 ,Tap to Pay,Mobile App,9,2023,4
T10377,CUST017412,P064,2023-09-18,2023-09-18,3, $7.00 , $21.00 ,Tap to Pay,Post Mail,9,2023,4
T10377,CUST030469,P038,2023-09-18,2023-09-18,2, $6.50 , $13.00 ,Tap to Pay,None,9,2023,3
T10377,CUST028410,P005,2023-09-18,2023-09-18,2, $4.50 , $9.00 ,Tap to Pay,None,9,2023,1
T10378,CUST015130,P058,2023-09-18,2023-09-18,1, $7.00 , $7.00 ,Tap to Pay,Social,9,2023,4
T10379,CUST023665,P022,2023-09-18,2023-09-18,1, $5.50 , $5.50 ,Credit Card,Mobile App,9,2023,2
T10380,CUST028060,P020,2023-09-18,2023-09-18,3, $5.50 , $16.50 ,Tap to Pay,Post Mail,9,2023,2
T10380,CUST022021,P051,2023-09-18,2023-09-18,2, $7.50 , $15.00 ,Credit Card,None,9,2023,4
T10380,CUST031238,P064,2023-09-18,2023-09-18,2, $7.00 , $14.00 ,Credit Card,Social,9,2023,4
T10381,CUST037326,P035,2023-09-19,2023-09-19,3, $6.50 , $19.50 ,Tap to Pay,None,9,2023,3
T10381,CUST011002,P006,2023-09-19,2023-09-19,1, $4.50 , $4.50 ,Cash,Mobile App,9,2023,1
T10381,CUST015425,P025,2023-09-19,2023-09-19,1, $5.00 , $5.00 ,Cash,Email,9,2023,2
T10381,CUST016503,P029,2023-09-19,2023-09-19,2, $5.00 , $10.00 ,Credit Card,Email,9,2023,2
T10382,CUST025195,P015,2023-09-19,2023-09-19,2, $4.00 , $8.00 ,Credit Card,Email,9,2023,1
T10383,CUST018686,P050,2023-09-19,2023-09-19,2, $7.50 , $15.00 ,Cash,None,9,2023,4
T10383,CUST023764,P051,2023-09-19,2023-09-19,3, $7.50 , $22.50 ,Cash,Mobile App,9,2023,4
T10384,CUST019092,P024,2023-09-19,2023-09-19,3, $5.50 , $16.50 ,Tap to Pay,Post Mail,9,2023,2
T10384,CUST028379,P031,2023-09-19,2023-09-19,1, $5.00 , $5.00 ,Tap to Pay,Post Mail,9,2023,2
T10384,CUST036262,P036,2023-09-19,2023-09-19,2, $6.50 , $13.00 ,Tap to Pay,Email,9,2023,3
T10384,CUST014752,P028,2023-09-19,2023-09-19,2, $5.00 , $10.00 ,Credit Card,Post Mail,9,2023,2
T10384,CUST021771,P014,2023-09-19,2023-09-19,3, $4.00 , $12.00 ,Cash,Email,9,2023,1
T10385,CUST021296,P023,2023-09-19,2023-09-19,3, $5.50 , $16.50 ,Credit Card,None,9,2023,2
T10385,CUST019464,P032,2023-09-19,2023-09-19,3, $5.00 , $15.00 ,Credit Card,Social,9,2023,2
T10385,CUST039723,P037,2023-09-19,2023-09-19,3, $6.50 , $19.50 ,Tap to Pay,Email,9,2023,3
T10386,CUST038915,P015,2023-09-19,2023-09-19,3, $4.00 , $12.00 ,Cash,Mobile App,9,2023,1
T10386,CUST036874,P007,2023-09-19,2023-09-19,2, $4.50 , $9.00 ,Tap to Pay,Post Mail,9,2023,1
T10387,CUST012869,P061,2023-09-19,2023-09-19,1, $7.00 , $7.00 ,Credit Card,Post Mail,9,2023,4
T10388,CUST021254,P017,2023-09-19,2023-09-19,1, $5.50 , $5.50 ,Cash,Social,9,2023,2
T10388,CUST013554,P062,2023-09-19,2023-09-19,3, $7.00 , $21.00 ,Cash,Email,9,2023,4
T10388,CUST030569,P052,2023-09-19,2023-09-19,1, $7.50 , $7.50 ,Credit Card,Social,9,2023,4
T10388,CUST036353,P020,2023-09-19,2023-09-19,3, $5.50 , $16.50 ,Cash,None,9,2023,2
T10388,CUST030080,P046,2023-09-19,2023-09-19,1, $6.00 , $6.00 ,Cash,Social,9,2023,3
T10389,CUST019106,P014,2023-09-19,2023-09-19,1, $4.00 , $4.00 ,Tap to Pay,Post Mail,9,2023,1
T10389,CUST039778,P046,2023-09-19,2023-09-19,2, $6.00 , $12.00 ,Credit Card,Mobile App,9,2023,3
T10389,CUST031560,P020,2023-09-19,2023-09-19,1, $5.50 , $5.50 ,Credit Card,None,9,2023,2
T10390,CUST011054,P027,2023-09-19,2023-09-19,1, $5.00 , $5.00 ,Tap to Pay,Email,9,2023,2
T10391,CUST026007,P019,2023-09-19,2023-09-19,1, $5.50 , $5.50 ,Credit Card,Email,9,2023,2
T10391,CUST028225,P062,2023-09-19,2023-09-19,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,9,2023,4
T10392,CUST029345,P039,2023-09-19,2023-09-19,2, $6.50 , $13.00 ,Tap to Pay,Mobile App,9,2023,3
T10392,CUST018639,P025,2023-09-19,2023-09-19,1, $5.00 , $5.00 ,Cash,Post Mail,9,2023,2
T10392,CUST037766,P040,2023-09-19,2023-09-19,2, $6.50 , $13.00 ,Tap to Pay,Mobile App,9,2023,3
T10392,CUST020151,P051,2023-09-19,2023-09-19,2, $7.50 , $15.00 ,Cash,None,9,2023,4
T10393,CUST011547,P044,2023-09-19,2023-09-19,3, $6.00 , $18.00 ,Cash,Email,9,2023,3
T10393,CUST028390,P032,2023-09-19,2023-09-19,1, $5.00 , $5.00 ,Tap to Pay,Email,9,2023,2
T10393,CUST026911,P049,2023-09-19,2023-09-19,1, $7.50 , $7.50 ,Cash,Social,9,2023,4
T10393,CUST035880,P048,2023-09-19,2023-09-19,1, $6.00 , $6.00 ,Credit Card,Social,9,2023,3
T10394,CUST029676,P016,2023-09-19,2023-09-19,2, $4.00 , $8.00 ,Cash,Social,9,2023,1
T10394,CUST010772,P003,2023-09-19,2023-09-19,2, $4.50 , $9.00 ,Tap to Pay,Mobile App,9,2023,1
T10394,CUST025662,P064,2023-09-19,2023-09-19,2, $7.00 , $14.00 ,Cash,None,9,2023,4
T10395,CUST020741,P003,2023-09-20,2023-09-20,1, $4.50 , $4.50 ,Credit Card,Post Mail,9,2023,1
T10396,CUST030160,P007,2023-09-20,2023-09-20,3, $4.50 , $13.50 ,Cash,Post Mail,9,2023,1
T10396,CUST030756,P017,2023-09-20,2023-09-20,1, $5.50 , $5.50 ,Credit Card,Social,9,2023,2
T10396,CUST016104,P009,2023-09-20,2023-09-20,2, $4.00 , $8.00 ,Credit Card,Social,9,2023,1
T10396,CUST019992,P041,2023-09-20,2023-09-20,3, $6.00 , $18.00 ,Tap to Pay,Social,9,2023,3
T10396,CUST033937,P005,2023-09-20,2023-09-20,3, $4.50 , $13.50 ,Cash,Post Mail,9,2023,1
T10397,CUST027903,P021,2023-09-20,2023-09-20,2, $5.50 , $11.00 ,Credit Card,Post Mail,9,2023,2
T10397,CUST020993,P030,2023-09-20,2023-09-20,2, $5.00 , $10.00 ,Tap to Pay,Social,9,2023,2
T10397,CUST026252,P058,2023-09-20,2023-09-20,2, $7.00 , $14.00 ,Credit Card,Social,9,2023,4
T10397,CUST024920,P002,2023-09-20,2023-09-20,3, $4.50 , $13.50 ,Cash,Email,9,2023,1
T10398,CUST025235,P008,2023-09-20,2023-09-20,2, $4.50 , $9.00 ,Credit Card,Email,9,2023,1
T10399,CUST013717,P005,2023-09-20,2023-09-20,2, $4.50 , $9.00 ,Credit Card,Mobile App,9,2023,1
T10399,CUST026320,P041,2023-09-20,2023-09-20,3, $6.00 , $18.00 ,Credit Card,Social,9,2023,3
T10399,CUST020857,P008,2023-09-20,2023-09-20,1, $4.50 , $4.50 ,Tap to Pay,Social,9,2023,1
T10399,CUST032270,P017,2023-09-20,2023-09-20,1, $5.50 , $5.50 ,Tap to Pay,Mobile App,9,2023,2
T10399,CUST029949,P029,2023-09-20,2023-09-20,3, $5.00 , $15.00 ,Cash,None,9,2023,2
T10400,CUST016184,P058,2023-09-20,2023-09-20,3, $7.00 , $21.00 ,Cash,Mobile App,9,2023,4
T10400,CUST031579,P008,2023-09-20,2023-09-20,1, $4.50 , $4.50 ,Credit Card,Mobile App,9,2023,1
T10400,CUST026005,P030,2023-09-20,2023-09-20,2, $5.00 , $10.00 ,Cash,Email,9,2023,2
T10401,CUST010689,P047,2023-09-20,2023-09-20,3, $6.00 , $18.00 ,Credit Card,Mobile App,9,2023,3
